date,datatype,value,4,5,6,7,station_id
20200321,WT11,1,,,7,,USC00300317
20200321,WT01,1,,,7,,USC00303322
20200321,WT11,1,,,7,,USC00304564
20200321,WT11,1,,,7,,USC00304684
20200321,WT11,1,,,7,,USC00304996
20200321,WT11,1,,,7,,USC00305233
20200321,WT11,1,,,7,,USC00306746
20200321,WT11,1,,,7,,USC00307750
20200321,WT11,1,,,7,,USC00308910
20200321,WT11,1,,,7,,USC00309593
20200321,WT01,1,,,W,,USW00094740
20200321,WT08,1,,,W,,USW00094740
20200322,WT01,1,,,7,,USC00303322
20200323,WT01,1,,,7,,USC00306525
20200323,WT04,1,,,7,,USC00308962
20200323,WT04,1,,,7,,USC00309049
20200323,WT01,1,,,W,,USW00004724
20200323,WT08,1,,,W,,USW00004724
20200323,WT01,1,,,W,,USW00004725
20200323,WT02,1,,,W,,USW00004725
20200323,WT01,1,,,W,,USW00004781
20200323,WT01,1,,,W,,USW00004789
20200323,WT01,1,,,W,,USW00014732
20200323,WT04,1,,,W,,USW00014732
20200323,WT08,1,,,W,,USW00014732
20200323,WT01,1,,,W,,USW00014733
20200323,WT01,1,,,W,,USW00014735
20200323,WT02,1,,,W,,USW00014735
20200323,WT04,1,,,W,,USW00014735
20200323,WT01,1,,,W,,USW00014747
20200323,WT01,1,,,W,,USW00014748
20200323,WT01,1,,,W,,USW00014750
20200323,WT02,1,,,W,,USW00014750
20200323,WT01,1,,,W,,USW00014757
20200323,WT08,1,,,W,,USW00014757
20200323,WT01,1,,,W,,USW00014768
20200323,WT01,1,,,W,,USW00014771
20200323,WT02,1,,,W,,USW00014771
20200323,WT08,1,,,W,,USW00014771
20200323,WT01,1,,,W,,USW00054757
20200323,WT01,1,,,W,,USW00054773
20200323,WT01,1,,,W,,USW00054778
20200323,WT01,1,,,W,,USW00054787
20200323,WT01,1,,,W,,USW00054790
20200323,WT01,1,,,W,,USW00064775
20200323,WT01,1,,,W,,USW00064776
20200323,WT01,1,,,W,,USW00094704
20200323,WT01,1,,,W,,USW00094725
20200323,WT01,1,,,W,,USW00094728
20200323,WT01,1,,,W,,USW00094740
20200323,WT02,1,,,W,,USW00094740
20200323,WT01,1,,,W,,USW00094745
20200323,WT01,1,,,W,,USW00094789
20200323,WT04,1,,,W,,USW00094789
20200323,WT08,1,,,W,,USW00094789
20200323,WT01,1,,,W,,USW00094790
20200323,WT02,1,,,W,,USW00094790
20200323,WT08,1,,,W,,USW00094790
20200324,WT05,1,,,7,,USC00301211
20200324,WT06,1,,,7,,USC00301211
20200324,WT01,1,,,7,,USC00301309
20200324,WT01,1,,,7,,USC00301625
20200324,WT01,1,,,7,,USC00304808
20200324,WT01,1,,,7,,USC00304996
20200324,WT04,1,,,7,,USC00305233
20200324,WT01,1,,,7,,USC00305512
20200324,WT01,1,,,7,,USC00306867
20200324,WT06,1,,,7,,USC00306867
20200324,WT01,1,,,7,,USC00307750
20200324,WT06,1,,,7,,USC00308962
20200324,WT01,1,,,7,,USC00309049
20200324,WT01,1,,,W,,USW00004725
20200324,WT02,1,,,W,,USW00004725
20200324,WT01,1,,,W,,USW00014735
20200324,WT01,1,,,W,,USW00014750
20200324,WT02,1,,,W,,USW00014750
20200324,WT01,1,,,W,,USW00014768
20200324,WT01,1,,,W,,USW00014771
20200324,WT04,1,,,W,,USW00014771
20200324,WT01,1,,,W,,USW00064776
20200324,WT01,1,,,W,,USW00094725
20200324,WT01,1,,,W,,USW00094740
20200324,WT02,1,,,W,,USW00094740
20200324,WT08,1,,,W,,USW00094740
20200324,WT01,1,,,W,,USW00094790
20200325,WT01,1,,,W,,USW00004725
20200325,WT01,1,,,W,,USW00014735
20200325,WT01,1,,,W,,USW00014750
20200325,WT02,1,,,W,,USW00014750
20200325,WT01,1,,,W,,USW00064776
20200325,WT02,1,,,W,,USW00064776
20200325,WT01,1,,,W,,USW00094725
20200325,WT02,1,,,W,,USW00094725
20200325,WT01,1,,,W,,USW00094740
20200325,WT08,1,,,W,,USW00094740
20200326,WT01,1,,,7,,USC00303322
20200326,WT01,1,,,7,,USC00304808
20200326,WT01,1,,,7,,USC00309442
20200326,WT01,1,,,W,,USW00004725
20200326,WT01,1,,,W,,USW00014733
20200326,WT01,1,,,W,,USW00014735
20200326,WT01,1,,,W,,USW00014771
20200326,WT01,1,,,W,,USW00094725
20200326,WT01,1,,,W,,USW00094740
20200326,WT01,1,,,W,,USW00094790
20200327,WT01,1,,,7,,USC00304207
20200327,WT01,1,,,W,,USW00094740
20200327,WT01,1,,,W,,USW00094790
20200328,WT01,1,,,7,,USC00306525
20200328,WT01,1,,,W,,USW00004725
20200328,WT01,1,,,W,,USW00004781
20200328,WT01,1,,,W,,USW00014732
20200328,WT01,1,,,W,,USW00014733
20200328,WT01,1,,,W,,USW00014735
20200328,WT07,1,,,W,,USW00014735
20200328,WT01,1,,,W,,USW00014750
20200328,WT01,1,,,W,,USW00014757
20200328,WT01,1,,,W,,USW00014768
20200328,WT01,1,,,W,,USW00014771
20200328,WT01,1,,,W,,USW00094728
20200328,WT01,1,,,W,,USW00094789
20200328,WT01,1,,,W,,USW00094790
20200329,WT11,1,,,7,,USC00300055
20200329,WT01,1,,,7,,USC00300443
20200329,WT03,1,,,7,,USC00301068
20200329,WT01,1,,,7,,USC00301309
20200329,WT01,1,,,7,,USC00304207
20200329,WT01,1,,,7,,USC00304808
20200329,WT03,1,,,7,,USC00304844
20200329,WT11,1,,,7,,USC00304844
20200329,WT03,1,,,7,,USC00305512
20200329,WT03,1,,,7,,USC00306314
20200329,WT03,1,,,7,,USC00306525
20200329,WT01,1,,,7,,USC00307750
20200329,WT03,1,,,7,,USC00308132
20200329,WT05,1,,,7,,USC00308132
20200329,WT01,1,,,7,,USC00309593
20200329,WT01,1,,,W,,USW00004725
20200329,WT01,1,,,W,,USW00004781
20200329,WT03,1,,,W,,USW00004781
20200329,WT01,1,,,W,,USW00014732
20200329,WT01,1,,,W,,USW00014733
20200329,WT03,1,,,W,,USW00014733
20200329,WT01,1,,,W,,USW00014735
20200329,WT03,1,,,W,,USW00014735
20200329,WT01,1,,,W,,USW00014750
20200329,WT03,1,,,W,,USW00014750
20200329,WT01,1,,,W,,USW00014757
20200329,WT03,1,,,W,,USW00014757
20200329,WT08,1,,,W,,USW00014757
20200329,WT01,1,,,W,,USW00014768
20200329,WT03,1,,,W,,USW00014768
20200329,WT08,1,,,W,,USW00014768
20200329,WT01,1,,,W,,USW00014771
20200329,WT03,1,,,W,,USW00014771
20200329,WT01,1,,,W,,USW00064776
20200329,WT03,1,,,W,,USW00064776
20200329,WT01,1,,,W,,USW00094725
20200329,WT03,1,,,W,,USW00094725
20200329,WT01,1,,,W,,USW00094728
20200329,WT01,1,,,W,,USW00094740
20200329,WT03,1,,,W,,USW00094740
20200329,WT01,1,,,W,,USW00094789
20200329,WT02,1,,,W,,USW00094789
20200329,WT01,1,,,W,,USW00094790
20200329,WT03,1,,,W,,USW00094790
20200330,WT01,1,,,7,,USC00300023
20200330,WT03,1,,,7,,USC00300317
20200330,WT03,1,,,7,,USC00300321
20200330,WT01,1,,,7,,USC00300785
20200330,WT03,1,,,7,,USC00300785
20200330,WT03,1,,,7,,USC00300937
20200330,WT01,1,,,7,,USC00301309
20200330,WT03,1,,,7,,USC00301625
20200330,WT03,1,,,7,,USC00303322
20200330,WT11,1,,,7,,USC00304207
20200330,WT03,1,,,7,,USC00304564
20200330,WT03,1,,,7,,USC00304684
20200330,WT03,1,,,7,,USC00304912
20200330,WT03,1,,,7,,USC00304996
20200330,WT03,1,,,7,,USC00305280
20200330,WT03,1,,,7,,USC00305840
20200330,WT03,1,,,7,,USC00306047
20200330,WT11,1,,,7,,USC00306047
20200330,WT03,1,,,7,,USC00306746
20200330,WT01,1,,,7,,USC00307210
20200330,WT03,1,,,7,,USC00307329
20200330,WT03,1,,,7,,USC00307425
20200330,WT03,1,,,7,,USC00307749
20200330,WT11,1,,,7,,USC00307749
20200330,WT03,1,,,7,,USC00308910
20200330,WT11,1,,,7,,USC00308910
20200330,WT03,1,,,7,,USC00308962
20200330,WT01,1,,,7,,USC00309049
20200330,WT03,1,,,7,,USC00309593
20200330,WT11,1,,,7,,USC00309593
20200330,WT01,1,,,W,,USW00004725
20200330,WT02,1,,,W,,USW00004725
20200330,WT01,1,,,W,,USW00014732
20200330,WT01,1,,,W,,USW00014733
20200330,WT01,1,,,W,,USW00014750
20200330,WT02,1,,,W,,USW00014750
20200330,WT01,1,,,W,,USW00014757
20200330,WT01,1,,,W,,USW00014771
20200330,WT01,1,,,W,,USW00064776
20200330,WT01,1,,,W,,USW00094725
20200330,WT01,1,,,W,,USW00094728
20200330,WT01,1,,,W,,USW00094740
20200330,WT01,1,,,W,,USW00094789
20200330,WT01,1,,,W,,USW00094790
20200331,WT01,1,,,7,,USC00300023
20200331,WT01,1,,,7,,USC00300443
20200331,WT01,1,,,7,,USC00300785
20200331,WT01,1,,,7,,USC00301625
20200331,WT01,1,,,7,,USC00303322
20200331,WT01,1,,,7,,USC00303851
20200331,WT01,1,,,7,,USC00304844
20200331,WT01,1,,,7,,USC00304996
20200331,WT03,1,,,7,,USC00306047
20200331,WT01,1,,,7,,USC00308910
20200331,WT01,1,,,7,,USC00309049
20200331,WT01,1,,,W,,USW00004725
20200331,WT01,1,,,W,,USW00014732
20200331,WT01,1,,,W,,USW00014733
20200331,WT01,1,,,W,,USW00014768
20200331,WT01,1,,,W,,USW00014771
20200331,WT01,1,,,W,,USW00094725
20200331,WT01,1,,,W,,USW00094728
20200331,WT01,1,,,W,,USW00094740
20200331,WT01,1,,,W,,USW00094789
20200331,WT01,1,,,W,,USW00094790
20200401,WT01,1,,,7,,USC00307749
20200401,WT01,1,,,7,,USC00307750
20200401,WT01,1,,,7,,USC00309593
20200402,WT01,1,,,W,,USW00094725
20200402,WT01,1,,,W,,USW00094740
20200402,WT01,1,,,W,,USW00094790
20200403,WT01,1,,,7,,USC00300443
20200403,WT01,1,,,7,,USC00305512
20200403,WT01,1,,,7,,USC00306314
20200403,WT01,1,,,7,,USC00309049
20200403,WT01,1,,,W,,USW00004725
20200403,WT01,1,,,W,,USW00004781
20200403,WT01,1,,,W,,USW00014733
20200403,WT08,1,,,W,,USW00014733
20200403,WT01,1,,,W,,USW00014735
20200403,WT01,1,,,W,,USW00014750
20200403,WT08,1,,,W,,USW00014757
20200403,WT01,1,,,W,,USW00014768
20200403,WT01,1,,,W,,USW00014771
20200403,WT01,1,,,W,,USW00064776
20200403,WT01,1,,,W,,USW00094725
20200403,WT01,1,,,W,,USW00094740
20200403,WT01,1,,,W,,USW00094789
20200403,WT01,1,,,W,,USW00094790
20200403,WT08,1,,,W,,USW00094790
20200404,WT01,1,,,7,,USC00300023
20200404,WT01,1,,,7,,USC00300055
20200404,WT01,1,,,7,,USC00300321
20200404,WT01,1,,,7,,USC00300937
20200404,WT01,1,,,7,,USC00301152
20200404,WT01,1,,,7,,USC00301309
20200404,WT01,1,,,7,,USC00301625
20200404,WT01,1,,,7,,USC00304684
20200404,WT01,1,,,7,,USC00304844
20200404,WT01,1,,,7,,USC00305233
20200404,WT04,1,,,7,,USC00305233
20200404,WT01,1,,,7,,USC00305280
20200404,WT01,1,,,7,,USC00305512
20200404,WT01,1,,,7,,USC00305840
20200404,WT01,1,,,7,,USC00306314
20200404,WT01,1,,,7,,USC00307425
20200404,WT01,1,,,7,,USC00307749
20200404,WT01,1,,,7,,USC00308132
20200404,WT01,1,,,7,,USC00308910
20200404,WT01,1,,,7,,USC00308961
20200404,WT01,1,,,7,,USC00308962
20200404,WT01,1,,,7,,USC00309049
20200404,WT01,1,,,7,,USC00309593
20200404,WT01,1,,,W,,USW00004725
20200404,WT01,1,,,W,,USW00014732
20200404,WT08,1,,,W,,USW00014732
20200404,WT01,1,,,W,,USW00014733
20200404,WT01,1,,,W,,USW00014768
20200404,WT01,1,,,W,,USW00014771
20200404,WT01,1,,,W,,USW00094728
20200404,WT01,1,,,W,,USW00094790
20200405,WT01,1,,,7,,USC00301625
20200405,WT01,1,,,7,,USC00305280
20200405,WT01,1,,,7,,USC00305840
20200405,WT01,1,,,7,,USC00306525
20200405,WT01,1,,,7,,USC00307329
20200405,WT01,1,,,7,,USC00307425
20200405,WT01,1,,,7,,USC00308132
20200405,WT01,1,,,7,,USC00309593
20200405,WT01,1,,,W,,USW00014768
20200405,WT01,1,,,W,,USW00094725
20200405,WT08,1,,,W,,USW00094725
20200405,WT01,1,,,W,,USW00094740
20200405,WT01,1,,,W,,USW00094790
20200405,WT08,1,,,W,,USW00094790
20200406,WT01,1,,,7,,USC00300055
20200406,WT01,1,,,7,,USC00300317
20200406,WT01,1,,,7,,USC00300343
20200406,WT01,1,,,7,,USC00301625
20200406,WT01,1,,,7,,USC00304207
20200406,WT01,1,,,7,,USC00304564
20200406,WT01,1,,,7,,USC00305280
20200406,WT01,1,,,7,,USC00308132
20200406,WT01,1,,,W,,USW00014732
20200406,WT01,1,,,W,,USW00014733
20200406,WT02,1,,,W,,USW00014733
20200406,WT01,1,,,W,,USW00094725
20200406,WT01,1,,,W,,USW00094728
20200406,WT01,1,,,W,,USW00094740
20200406,WT01,1,,,W,,USW00094789
20200406,WT01,1,,,W,,USW00094790
20200407,WT01,1,,,7,,USC00304564
20200407,WT01,1,,,7,,USC00305280
20200407,WT01,1,,,W,,USW00004725
20200407,WT01,1,,,W,,USW00014733
20200407,WT03,1,,,W,,USW00014733
20200407,WT01,1,,,W,,USW00014768
20200408,WT03,1,,,7,,USC00300183
20200408,WT01,1,,,7,,USC00300443
20200408,WT03,1,,,7,,USC00300443
20200408,WT01,1,,,7,,USC00300785
20200408,WT03,1,,,7,,USC00300937
20200408,WT01,1,,,7,,USC00301309
20200408,WT01,1,,,7,,USC00301625
20200408,WT03,1,,,7,,USC00302197
20200408,WT01,1,,,7,,USC00304207
20200408,WT03,1,,,7,,USC00304844
20200408,WT01,1,,,7,,USC00305233
20200408,WT03,1,,,7,,USC00305236
20200408,WT01,1,,,7,,USC00305512
20200408,WT03,1,,,7,,USC00306480
20200408,WT03,1,,,7,,USC00306525
20200408,WT01,1,,,7,,USC00306747
20200408,WT03,1,,,7,,USC00307425
20200408,WT01,1,,,7,,USC00307749
20200408,WT01,1,,,7,,USC00307750
20200408,WT03,1,,,7,,USC00307750
20200408,WT01,1,,,7,,USC00308132
20200408,WT03,1,,,7,,USC00308132
20200408,WT01,1,,,7,,USC00308910
20200408,WT05,1,,,7,,USC00308910
20200408,WT01,1,,,7,,USC00308961
20200408,WT01,1,,,7,,USC00308962
20200408,WT01,1,,,7,,USC00309049
20200408,WT01,1,,,W,,USW00004725
20200408,WT02,1,,,W,,USW00004725
20200408,WT01,1,,,W,,USW00004781
20200408,WT01,1,,,W,,USW00014732
20200408,WT01,1,,,W,,USW00014733
20200408,WT01,1,,,W,,USW00014735
20200408,WT01,1,,,W,,USW00014757
20200408,WT08,1,,,W,,USW00014757
20200408,WT01,1,,,W,,USW00094728
20200408,WT08,1,,,W,,USW00094728
20200408,WT01,1,,,W,,USW00094789
20200409,WT01,1,,,7,,USC00301309
20200409,WT01,1,,,7,,USC00303322
20200409,WT01,1,,,7,,USC00304844
20200409,WT01,1,,,7,,USC00305426
20200409,WT03,1,,,7,,USC00305426
20200409,WT01,1,,,7,,USC00306047
20200409,WT01,1,,,7,,USC00307750
20200409,WT01,1,,,7,,USC00308132
20200409,WT01,1,,,7,,USC00308910
20200409,WT05,1,,,7,,USC00308910
20200409,WT11,1,,,7,,USC00308910
20200409,WT01,1,,,W,,USW00004725
20200409,WT01,1,,,W,,USW00004781
20200409,WT03,1,,,W,,USW00004781
20200409,WT01,1,,,W,,USW00014732
20200409,WT03,1,,,W,,USW00014732
20200409,WT01,1,,,W,,USW00014733
20200409,WT05,1,,,W,,USW00014733
20200409,WT01,1,,,W,,USW00014735
20200409,WT01,1,,,W,,USW00014750
20200409,WT01,1,,,W,,USW00014757
20200409,WT03,1,,,W,,USW00014757
20200409,WT08,1,,,W,,USW00014757
20200409,WT01,1,,,W,,USW00014768
20200409,WT01,1,,,W,,USW00014771
20200409,WT01,1,,,W,,USW00064776
20200409,WT01,1,,,W,,USW00094725
20200409,WT01,1,,,W,,USW00094728
20200409,WT03,1,,,W,,USW00094728
20200409,WT01,1,,,W,,USW00094740
20200409,WT08,1,,,W,,USW00094740
20200409,WT01,1,,,W,,USW00094789
20200409,WT03,1,,,W,,USW00094789
20200409,WT01,1,,,W,,USW00094790
20200410,WT01,1,,,7,,USC00300317
20200410,WT03,1,,,7,,USC00300317
20200410,WT04,1,,,7,,USC00300317
20200410,WT01,1,,,7,,USC00301309
20200410,WT03,1,,,7,,USC00301309
20200410,WT03,1,,,7,,USC00301625
20200410,WT05,1,,,7,,USC00301625
20200410,WT11,1,,,7,,USC00304844
20200410,WT04,1,,,7,,USC00305233
20200410,WT04,1,,,7,,USC00305840
20200410,WT04,1,,,7,,USC00307329
20200410,WT04,1,,,7,,USC00307425
20200410,WT01,1,,,7,,USC00308910
20200410,WT11,1,,,7,,USC00308910
20200410,WT01,1,,,W,,USW00004725
20200410,WT02,1,,,W,,USW00004725
20200410,WT01,1,,,W,,USW00014733
20200410,WT01,1,,,W,,USW00014768
20200410,WT01,1,,,W,,USW00014771
20200410,WT05,1,,,W,,USW00014771
20200410,WT01,1,,,W,,USW00064776
20200410,WT01,1,,,W,,USW00094725
20200410,WT01,1,,,W,,USW00094740
20200410,WT08,1,,,W,,USW00094740
20200410,WT01,1,,,W,,USW00094790
20200411,WT04,1,,,7,,USC00304996
20200411,WT04,1,,,7,,USC00307749
20200411,WT11,1,,,7,,USC00308910
20200412,WT04,1,,,7,,USC00304996
20200413,WT11,1,,,7,,USC00300443
20200413,WT01,1,,,7,,USC00301309
20200413,WT11,1,,,7,,USC00304844
20200413,WT11,1,,,7,,USC00305233
20200413,WT03,1,,,7,,USC00305512
20200413,WT11,1,,,7,,USC00306747
20200413,WT11,1,,,7,,USC00307842
20200413,WT11,1,,,7,,USC00308132
20200413,WT11,1,,,7,,USC00308910
20200413,WT01,1,,,W,,USW00004724
20200413,WT01,1,,,W,,USW00004725
20200413,WT03,1,,,W,,USW00004725
20200413,WT08,1,,,W,,USW00004725
20200413,WT01,1,,,W,,USW00004781
20200413,WT01,1,,,W,,USW00004789
20200413,WT01,1,,,W,,USW00014732
20200413,WT01,1,,,W,,USW00014733
20200413,WT01,1,,,W,,USW00014735
20200413,WT08,1,,,W,,USW00014735
20200413,WT01,1,,,W,,USW00014747
20200413,WT01,1,,,W,,USW00014748
20200413,WT01,1,,,W,,USW00014750
20200413,WT01,1,,,W,,USW00014757
20200413,WT08,1,,,W,,USW00014757
20200413,WT01,1,,,W,,USW00014768
20200413,WT01,1,,,W,,USW00054757
20200413,WT01,1,,,W,,USW00054773
20200413,WT01,1,,,W,,USW00054787
20200413,WT08,1,,,W,,USW00054787
20200413,WT01,1,,,W,,USW00054790
20200413,WT08,1,,,W,,USW00054790
20200413,WT01,1,,,W,,USW00064775
20200413,WT01,1,,,W,,USW00064776
20200413,WT01,1,,,W,,USW00094725
20200413,WT08,1,,,W,,USW00094725
20200413,WT01,1,,,W,,USW00094728
20200413,WT01,1,,,W,,USW00094740
20200413,WT02,1,,,W,,USW00094745
20200413,WT01,1,,,W,,USW00094789
20200413,WT03,1,,,W,,USW00094789
20200413,WT01,1,,,W,,USW00094790
20200414,WT11,1,,,7,,USC00300321
20200414,WT11,1,,,7,,USC00300343
20200414,WT03,1,,,7,,USC00300785
20200414,WT01,1,,,7,,USC00301309
20200414,WT11,1,,,7,,USC00301309
20200414,WT01,1,,,7,,USC00303322
20200414,WT11,1,,,7,,USC00303322
20200414,WT11,1,,,7,,USC00303346
20200414,WT11,1,,,7,,USC00304844
20200414,WT11,1,,,7,,USC00304996
20200414,WT11,1,,,7,,USC00305233
20200414,WT11,1,,,7,,USC00306047
20200414,WT11,1,,,7,,USC00306480
20200414,WT11,1,,,7,,USC00306746
20200414,WT11,1,,,7,,USC00307210
20200414,WT11,1,,,7,,USC00307749
20200414,WT01,1,,,7,,USC00307750
20200414,WT11,1,,,7,,USC00307750
20200414,WT11,1,,,7,,USC00308910
20200414,WT11,1,,,7,,USC00309593
20200414,WT01,1,,,W,,USW00014768
20200414,WT01,1,,,W,,USW00014771
20200414,WT05,1,,,W,,USW00014771
20200414,WT01,1,,,W,,USW00094740
20200415,WT01,1,,,7,,USC00304207
20200415,WT04,1,,,7,,USC00307842
20200415,WT01,1,,,W,,USW00004725
20200415,WT01,1,,,W,,USW00014733
20200415,WT08,1,,,W,,USW00014733
20200415,WT01,1,,,W,,USW00014768
20200415,WT01,1,,,W,,USW00014771
20200415,WT05,1,,,W,,USW00014771
20200415,WT01,1,,,W,,USW00064776
20200415,WT08,1,,,W,,USW00064776
20200415,WT01,1,,,W,,USW00094725
20200415,WT01,1,,,W,,USW00094740
20200415,WT02,1,,,W,,USW00094740
20200415,WT08,1,,,W,,USW00094740
20200416,WT01,1,,,7,,USC00307750
20200416,WT04,1,,,7,,USC00307842
20200416,WT01,1,,,W,,USW00004725
20200416,WT01,1,,,W,,USW00014733
20200416,WT08,1,,,W,,USW00014733
20200416,WT01,1,,,W,,USW00014757
20200416,WT01,1,,,W,,USW00014768
20200416,WT08,1,,,W,,USW00014768
20200416,WT01,1,,,W,,USW00014771
20200416,WT08,1,,,W,,USW00014771
20200416,WT01,1,,,W,,USW00094725
20200416,WT08,1,,,W,,USW00094725
20200416,WT01,1,,,W,,USW00094740
20200416,WT08,1,,,W,,USW00094740
20200416,WT01,1,,,W,,USW00094790
20200416,WT08,1,,,W,,USW00094790
20200417,WT01,1,,,7,,USC00306867
20200417,WT04,1,,,7,,USC00307750
20200417,WT01,1,,,W,,USW00004725
20200417,WT02,1,,,W,,USW00004725
20200417,WT01,1,,,W,,USW00004781
20200417,WT01,1,,,W,,USW00014732
20200417,WT01,1,,,W,,USW00014733
20200417,WT01,1,,,W,,USW00014735
20200417,WT01,1,,,W,,USW00014750
20200417,WT01,1,,,W,,USW00014757
20200417,WT01,1,,,W,,USW00014768
20200417,WT01,1,,,W,,USW00014771
20200417,WT01,1,,,W,,USW00094728
20200417,WT01,1,,,W,,USW00094789
20200417,WT01,1,,,W,,USW00094790
20200417,WT08,1,,,W,,USW00094790
20200418,WT01,1,,,7,,USC00301309
20200418,WT01,1,,,7,,USC00305233
20200418,WT01,1,,,7,,USC00306047
20200418,WT01,1,,,7,,USC00307749
20200418,WT01,1,,,W,,USW00004725
20200418,WT02,1,,,W,,USW00004725
20200418,WT06,1,,,W,,USW00004725
20200418,WT01,1,,,W,,USW00004781
20200418,WT01,1,,,W,,USW00014732
20200418,WT01,1,,,W,,USW00014735
20200418,WT01,1,,,W,,USW00014750
20200418,WT01,1,,,W,,USW00014757
20200418,WT01,1,,,W,,USW00014768
20200418,WT01,1,,,W,,USW00014771
20200418,WT01,1,,,W,,USW00094728
20200418,WT01,1,,,W,,USW00094789
20200418,WT08,1,,,W,,USW00094790
20200419,WT01,1,,,7,,USC00305233
20200419,WT01,1,,,7,,USC00309049
20200419,WT01,1,,,W,,USW00014733
20200419,WT01,1,,,W,,USW00014771
20200419,WT01,1,,,W,,USW00094740
20200419,WT01,1,,,W,,USW00094790
20200419,WT08,1,,,W,,USW00094790
20200420,WT01,1,,,7,,USC00308910
20200421,WT04,1,,,7,,USC00305512
20200421,WT04,1,,,7,,USC00306314
20200421,WT01,1,,,7,,USC00306867
20200421,WT04,1,,,7,,USC00307842
20200421,WT04,1,,,7,,USC00308132
20200421,WT11,1,,,7,,USC00308910
20200421,WT01,1,,,W,,USW00004725
20200421,WT08,1,,,W,,USW00004725
20200421,WT01,1,,,W,,USW00004781
20200421,WT03,1,,,W,,USW00004781
20200421,WT05,1,,,W,,USW00004781
20200421,WT03,1,,,W,,USW00014732
20200421,WT01,1,,,W,,USW00014733
20200421,WT05,1,,,W,,USW00014733
20200421,WT08,1,,,W,,USW00014733
20200421,WT01,1,,,W,,USW00014735
20200421,WT04,1,,,W,,USW00014735
20200421,WT01,1,,,W,,USW00014750
20200421,WT01,1,,,W,,USW00014757
20200421,WT08,1,,,W,,USW00014757
20200421,WT05,1,,,W,,USW00014768
20200421,WT01,1,,,W,,USW00014771
20200421,WT04,1,,,W,,USW00014771
20200421,WT05,1,,,W,,USW00014771
20200421,WT01,1,,,W,,USW00064776
20200421,WT08,1,,,W,,USW00064776
20200421,WT01,1,,,W,,USW00094728
20200421,WT03,1,,,W,,USW00094728
20200421,WT01,1,,,W,,USW00094740
20200421,WT02,1,,,W,,USW00094740
20200421,WT08,1,,,W,,USW00094745
20200421,WT01,1,,,W,,USW00094789
20200421,WT03,1,,,W,,USW00094789
20200421,WT05,1,,,W,,USW00094789
20200422,WT03,1,,,7,,USC00301309
20200422,WT05,1,,,7,,USC00301309
20200422,WT11,1,,,7,,USC00301388
20200422,WT04,1,,,7,,USC00301625
20200422,WT05,1,,,7,,USC00303322
20200422,WT04,1,,,7,,USC00304684
20200422,WT04,1,,,7,,USC00304996
20200422,WT04,1,,,7,,USC00305840
20200422,WT04,1,,,7,,USC00306746
20200422,WT11,1,,,7,,USC00308910
20200422,WT01,1,,,W,,USW00004725
20200422,WT01,1,,,W,,USW00014733
20200422,WT01,1,,,W,,USW00014735
20200422,WT09,1,,,W,,USW00014768
20200422,WT01,1,,,W,,USW00014771
20200422,WT09,1,,,W,,USW00014771
20200422,WT01,1,,,W,,USW00064776
20200422,WT08,1,,,W,,USW00094725
20200422,WT01,1,,,W,,USW00094740
20200422,WT02,1,,,W,,USW00094740
20200422,WT08,1,,,W,,USW00094740
20200423,WT04,1,,,7,,USC00300023
20200423,WT01,1,,,7,,USC00300443
20200423,WT04,1,,,7,,USC00305840
20200423,WT01,1,,,7,,USC00306867
20200423,WT01,1,,,7,,USC00308962
20200423,WT01,1,,,W,,USW00004725
20200423,WT08,1,,,W,,USW00004725
20200423,WT04,1,,,W,,USW00014732
20200423,WT01,1,,,W,,USW00094728
20200423,WT01,1,,,W,,USW00094789
20200423,WT04,1,,,W,,USW00094789
20200424,WT01,1,,,7,,USC00300183
20200424,WT01,1,,,7,,USC00300443
20200424,WT04,1,,,7,,USC00305236
20200424,WT04,1,,,7,,USC00306746
20200424,WT01,1,,,7,,USC00307329
20200424,WT01,1,,,7,,USC00307749
20200424,WT01,1,,,7,,USC00309593
20200424,WT01,1,,,W,,USW00004725
20200424,WT01,1,,,W,,USW00004781
20200424,WT01,1,,,W,,USW00014732
20200424,WT08,1,,,W,,USW00014732
20200424,WT01,1,,,W,,USW00014757
20200424,WT01,1,,,W,,USW00094728
20200424,WT01,1,,,W,,USW00094789
20200424,WT08,1,,,W,,USW00094790
20200425,WT01,1,,,7,,USC00301309
20200425,WT01,1,,,7,,USC00307749
20200425,WT01,1,,,W,,USW00004781
20200425,WT01,1,,,W,,USW00014757
20200425,WT01,1,,,W,,USW00094789
20200425,WT08,1,,,W,,USW00094789
20200426,WT01,1,,,7,,USC00309049
20200426,WT01,1,,,W,,USW00004725
20200426,WT01,1,,,W,,USW00004781
20200426,WT01,1,,,W,,USW00014732
20200426,WT08,1,,,W,,USW00014732
20200426,WT01,1,,,W,,USW00014733
20200426,WT01,1,,,W,,USW00014735
20200426,WT01,1,,,W,,USW00014750
20200426,WT01,1,,,W,,USW00014757
20200426,WT08,1,,,W,,USW00014757
20200426,WT01,1,,,W,,USW00014768
20200426,WT01,1,,,W,,USW00014771
20200426,WT01,1,,,W,,USW00064776
20200426,WT01,1,,,W,,USW00094728
20200426,WT01,1,,,W,,USW00094740
20200426,WT01,1,,,W,,USW00094789
20200426,WT01,1,,,W,,USW00094790
20200427,WT01,1,,,7,,USC00301309
